KEGG_ID	Outdegree	Indegree	Betweenness	HBLC	Closeness	OCCI
C02163	0	1	0	0	5.46803659210087e-06	4.94902504206671e-05
C02166	1	0	0	0	5.81189229401201e-06	0.000106541657788195
C02170	0	1	0	0	5.84696162639085e-06	0.000119703136222169
C02218	0	1	0	0	5.85504089746067e-06	0.000123183050012318
C02226	2	2	0.5	0.125	5.76445292459519e-06	9.25754489909276e-05
C02232	0	1	0	0	5.76438646752633e-06	9.25583117363939e-05
C02282	1	1	0	0	5.8014399173875e-06	0.000103135313531353
C02291	1	0	0	0	5.86066846784544e-06	0.000125722906713603
C02320	1	0	0	0	5.81189229401201e-06	0.000106541657788195
C02331	1	1	0	0	5.70206699928724e-06	7.8740157480315e-05
C02336	1	1	2145.04835204156	1072.52417602078	5.77183919655998e-06	9.45179584120983e-05
C02352	1	0	0	0	5.65102650896535e-06	7.0008401008121e-05
C02380	1	0	0	0	5.80346002286563e-06	0.000103777501037775
C02411	0	1	0	0	6.98533289651718e-07	0
C02412	0	2	0	0	5.78646776648131e-06	9.8599881680142e-05
C02430	1	1	4120.85669405171	2060.42834702585	5.8014399173875e-06	0.000103135313531353
C02457	0	1	0	0	6.91559584428015e-07	0
C02463	1	0	0	0	6.92133966682055e-07	0
C02504	3	1	2603.11638092499	650.779095231247	5.82896646595592e-06	0.00011258725512272
C02512	1	0	0	0	5.81189229401201e-06	0.000106541657788195
C02527	2	2	165.162439124551	41.2906097811377	5.76724550587394e-06	9.33009889904833e-05
C02553	0	1	0	0	5.795455204029e-06	0.000101276078590237
C02554	0	1	0	0	6.90410815147337e-07	0
C02576	1	0	0	0	5.84696162639085e-06	0.000119703136222169
C02612	2	0	0	0	5.76445292459519e-06	9.25754489909276e-05
C02631	2	2	0.5	0.125	5.76445292459519e-06	9.25754489909276e-05
C02637	1	1	0	0	5.52788541799106e-06	5.48666739822232e-05
C02642	0	1	0	0	6.92712182936975e-07	0
C02670	1	0	0	0	5.84696162639085e-06	0.000119703136222169
C02702	0	1	0	0	5.67359791211597e-06	7.36377025036819e-05
C02713	1	0	0	0	5.71804328558767e-06	8.19000819000819e-05
C02714	0	1	0	0	5.59794443480354e-06	6.2648790878336e-05
C02739	3	2	4976.68383557619	995.336767115238	5.77137283645661e-06	9.43930526713234e-05
C02741	1	1	0	0	5.71144630954897e-06	8.05671930389945e-05
C02835	0	1	0	0	5.84696162639085e-06	0.000119703136222169
C02839	0	1	0	0	5.79639580109088e-06	0.000101564086938858
C02876	1	2	1945.53374462157	648.511248207191	5.83529301923896e-06	0.000114995400183993
C02909	2	0	0	0	5.8370641901949e-06	0.00011568718186025
C02938	1	0	0	0	5.82014585285507e-06	0.000109385254867644
C02946	0	1	0	0	5.84696162639085e-06	0.000119703136222169
C02962	1	0	0	0	5.78325516300105e-06	9.76753272123462e-05
C02972	1	0	0	0	5.83474825978633e-06	0.000114784205693297
C02984	0	1	0	0	5.8074370038271e-06	0.000105064089094348
C02987	0	1	0	0	5.80851644681432e-06	0.000105418511490618
C02988	0	1	0	0	5.59349811778788e-06	6.20963735717834e-05
C02992	0	1	0	0	5.78841044460781e-06	9.91669972233241e-05
C02995	1	2	7.75	2.58333333333333	5.71823946843246e-06	8.19403474270731e-05
C03028	0	1	0	0	5.77290544558171e-06	9.48047023132347e-05
C03058	1	0	0	0	6.98533289651718e-07	0
C03082	1	2	7289.50738123036	2429.83579374345	5.80885385504586e-06	0.000105529759392149
C03089	1	1	0	0	5.73148015474996e-06	8.47457627118644e-05
C03090	2	1	3609.04135349606	1203.01378449869	5.82455281995725e-06	0.000110963160230803
C03114	1	0	0	0	5.3969744561199e-06	4.42203944459185e-05
C03127	0	1	0	0	6.90410815147337e-07	0
C03150	2	0	0	0	5.76611484947557e-06	9.30059523809524e-05
C03175	2	2	5780	1445	5.66119983469297e-06	7.16024631247315e-05
C03194	1	0	0	0	5.65473329450417e-06	7.05815923207228e-05
C03232	0	1	0	0	5.75476638525859e-06	9.01388137732107e-05
C03263	1	0	0	0	6.90410815147337e-07	0
C03294	0	1	0	0	5.7990176464107e-06	0.000102375102375102
C03345	1	1	0	0	5.76784426820476e-06	9.34579439252337e-05
C03373	1	1	3531.44729486694	1765.72364743347	5.67591651861984e-06	7.40302043233639e-05
C03402	0	1	0	0	5.73667513782362e-06	8.58958941762584e-05
C03406	0	1	0	0	5.80932629242987e-06	0.00010568590150074
C03451	1	0	0	0	5.70896821817393e-06	8.00768737988469e-05
C03460	0	1	0	0	5.76784426820476e-06	9.34579439252337e-05
C03479	1	0	0	0	5.73503013758337e-06	8.55285665412248e-05
C03492	1	1	8	4	5.81703110366531e-06	0.000108295429932857
C03511	0	1	0	0	5.79673180260969e-06	0.000101667344448963
C03512	0	1	0	0	6.90410815147337e-07	0
C03539	1	1	12212.9	6106.45	5.80103606504122e-06	0.000103007828594973
C03561	1	0	0	0	5.76358910220573e-06	9.23531584780199e-05
C03688	1	0	0	0	5.76206143509902e-06	9.19624793084422e-05
C03722	1	1	6442.65787545788	3221.32893772894	5.80548153566598e-06	0.000104427736006683
C03740	0	1	0	0	5.81189229401201e-06	0.000106541657788195
C03752	4	0	0	0	6.92136840990559e-07	0
C03785	1	2	2148.01664217284	716.005547390948	5.82529927475024e-06	0.000111234705228031
C03794	2	2	2303.47887652053	575.869719130133	5.82815113561525e-06	0.000112283853581855
C03838	1	1	3386.0791871892	1693.0395935946	5.82007810544818e-06	0.000109361329833771
C03892	0	1	0	0	5.62635384139309e-06	6.64010624169987e-05
C03912	1	1	0	0	5.67372667389121e-06	7.36593989393047e-05
C03939	2	1	5797	1932.33333333333	5.83243416639935e-06	0.000113895216400911
C03972	2	2	633.998880900164	158.499720225041	5.67398421497591e-06	7.37028301886792e-05
C03974	0	1	0	0	5.83325069561515e-06	0.000114207400639561
C04039	1	1	1725.02337662338	862.511688311692	5.79062266565524e-06	9.98203234178479e-05
C04046	1	1	0	0	5.62597399674819e-06	6.6348195329087e-05
C04051	0	1	0	0	5.78720449087068e-06	9.88142292490119e-05
C04079	1	0	0	0	5.75655527732205e-06	9.05797101449275e-05
C04088	0	1	0	0	5.69641524588576e-06	7.76759359950287e-05
C04122	1	1	4907	2453.5	5.72275539226627e-06	8.28775070445881e-05
C04133	1	2	5386.49261876961	1795.49753958987	5.74049517511381e-06	8.67603678639597e-05
C04181	1	1	0	0	5.77097315920384e-06	9.42862530643032e-05
C04216	0	1	0	0	5.52239053241367e-06	5.43301097468217e-05
C04236	0	1	0	0	5.80844896987158e-06	0.00010539629005059
C04246	1	1	854.125	427.0625	5.69745380789325e-06	7.78694907335306e-05
C04257	1	0	0	0	5.68501600332005e-06	7.56086496295176e-05
C04260	0	2	0	0	5.68540386266338e-06	7.56773119418798e-05
C04272	2	1	1725.02337662338	575.007792207795	5.79062266565524e-06	9.98203234178479e-05
C04281	1	1	0	0	5.67372667389121e-06	7.36593989393047e-05
C04294	1	0	0	0	5.72767210222749e-06	8.39207787848271e-05
C04327	1	2	1408.55270513305	469.517568377685	5.79854688415083e-06	0.000102228583111838
C04332	1	1	4211	2105.5	5.73069186642903e-06	8.4573748308525e-05
C04352	1	2	8	2.66666666666667	5.81703110366531e-06	0.000108295429932857
C04376	1	1	6295.44729486694	3147.72364743347	5.80669511947275e-06	0.00010482180293501
C04377	0	1	0	0	5.83304654187836e-06	0.000114129194247889
C04390	1	0	0	0	5.58456426437327e-06	6.1012812690665e-05
C04411	3	2	1998.06792668244	399.613585336489	5.80939378975804e-06	0.000105708245243129
C04419	4	1	27	5.4	5.82774355597256e-06	0.00011213276519399
C04421	1	1	0	0	5.74141801542145e-06	8.69716472429988e-05
C04442	2	2	7215	1803.75	5.86720175546677e-06	0.000128799587841319
C04454	0	1	0	0	5.72970681090249e-06	8.43597098025983e-05
C04462	2	2	830.692618769585	207.673154692396	5.74214331241279e-06	8.71383757406762e-05
C04488	0	2	0	0	5.84252069712957e-06	0.000117868929750118
C04494	1	1	1398	699	5.78961690104966e-06	9.95222929936306e-05
C04501	1	1	0	0	5.59349811778788e-06	6.20963735717834e-05
C04556	1	1	0	0	5.66254622053352e-06	7.18184429761563e-05
C04574	1	1	8871.90952380952	4435.95476190476	5.65345454339874e-06	7.03828828828829e-05
C04618	2	1	1456.2	485.4	5.76471876819489e-06	9.26440615156568e-05
C04619	2	1	1456.2	485.4	5.76471876819489e-06	9.26440615156568e-05
C04620	2	1	1456.2	485.4	5.76471876819489e-06	9.26440615156568e-05
C04631	2	1	5306	1768.66666666667	5.66152034467336e-06	7.16537689882488e-05
C04633	2	1	1456.2	485.4	5.76471876819489e-06	9.26440615156568e-05
C04640	1	1	4917.44729486694	2458.72364743347	5.73753091094778e-06	8.60881542699725e-05
C04646	1	1	285.922960662526	142.961480331263	5.80359474658603e-06	0.000103820598006645
C04666	1	3	1732.70380602714	433.175951506785	5.78606599586875e-06	9.84833563127831e-05
C04675	1	0	0	0	5.82760770875948e-06	0.000112082492714638
C04677	2	3	8820.29794888958	1764.05958977792	5.83263827727196e-06	0.000113973102347846
C04688	1	1	1456.2	728.1	5.76471876819489e-06	9.26440615156568e-05
C04691	1	1	1398	699	5.81378448300921e-06	0.000107181136120043
C04702	1	1	12855.3009400942	6427.6504700471	5.73082323275739e-06	8.46023688663283e-05
C04732	1	1	3	1.5	5.73069186642903e-06	8.4573748308525e-05
C04734	1	1	0	0	5.81452818011083e-06	0.000107434464976364
C04751	1	1	1518	759	5.72380358195628e-06	8.30978893136114e-05
C04752	1	1	31.4472948669454	15.7236474334727	5.7292472342059e-06	8.42601954836535e-05
C04778	1	2	8	2.66666666666667	5.45985640577653e-06	4.8828125e-05
C04807	1	1	5	2.5	5.73338608048527e-06	8.51643672287515e-05
C04823	1	1	3028	1514	5.7943134607696e-06	0.000100928542591845
C04851	1	1	1035	517.5	5.72000572000572e-06	8.23045267489712e-05
C04874	1	0	0	0	5.66434239816928e-06	7.21084511104702e-05
C04877	1	1	21521.6577291403	10760.8288645701	5.73108598348301e-06	8.46596681341009e-05
C04882	1	1	12855.3009400942	6427.6504700471	5.73082323275739e-06	8.46023688663283e-05
C04895	0	1	0	0	5.78954986249819e-06	9.95024875621891e-05
C04896	1	1	4537.18383557618	2268.59191778809	5.74333055739023e-06	8.74125874125874e-05
C04916	2	1	4655.18383557619	1551.72794519206	5.77403876689628e-06	9.51112801978315e-05
C05100	0	1	0	0	6.92712182936975e-07	0
C05125	3	3	1372.62376793076	228.770627988459	5.84463783701643e-06	0.000118736642127761
C05130	1	0	0	0	5.84696162639085e-06	0.000119703136222169
C05172	1	0	0	0	5.724917704308e-06	8.33333333333333e-05
C05223	1	1	79.8571428571428	39.9285714285714	5.76471876819489e-06	9.26440615156568e-05
C05269	0	1	0	0	5.8292382934322e-06	0.000112688753662384
C05270	1	1	0	0	5.76784426820476e-06	9.34579439252337e-05
C05271	1	1	0	0	5.76784426820476e-06	9.34579439252337e-05
C05335	2	1	1957.64975983785	652.54991994595	5.82801526940001e-06	0.000112233445566779
C05336	0	1	0	0	5.7580800257962e-06	9.09587047480444e-05
C05338	1	0	0	0	5.83325069561515e-06	0.000114207400639561
C05345	4	7	48557.7307511016	4414.33915919105	5.83842736120599e-06	0.000116225011622501
C05378	2	3	4051.83230061474	810.366460122947	5.83829101545396e-06	0.000116171003717472
C05382	2	1	714.047480297481	238.015826765827	5.83359098360178e-06	0.000114337983077979
C05402	0	1	0	0	5.71765096027948e-06	8.18196694485354e-05
C05404	0	1	0	0	5.71765096027948e-06	8.18196694485354e-05
C05512	1	2	260.908628622045	86.9695428740149	5.76611484947557e-06	9.30059523809524e-05
C05519	1	1	0	0	5.8075719122592e-06	0.000105108261509355
C05527	2	2	0.153846153846154	0.0384615384615385	5.86637569443222e-06	0.000128402670775552
C05528	0	2	0	0	5.86637569443222e-06	0.000128402670775552
C05576	2	2	372.562578225746	93.1406445564365	5.8370641901949e-06	0.00011568718186025
C05577	2	2	372.562578225746	93.1406445564365	5.8370641901949e-06	0.00011568718186025
C05596	0	1	0	0	5.83325069561515e-06	0.000114207400639561
C05634	1	0	0	0	5.84696162639085e-06	0.000119703136222169
C05635	0	1	0	0	5.84696162639085e-06	0.000119703136222169
C05665	1	0	0	0	5.84696162639085e-06	0.000119703136222169
C05670	1	0	0	0	5.81189229401201e-06	0.000106541657788195
C05682	1	0	0	0	5.78613295376301e-06	9.85027580772262e-05
C05684	1	0	0	0	5.74689523984667e-06	8.82456759618779e-05
C05698	1	1	6420.85179675573	3210.42589837786	5.86926792621156e-06	0.000129802699896158
C05699	1	0	0	0	5.86066846784544e-06	0.000125722906713603
C05703	0	2	0	0	5.78225195584672e-06	9.73899493572263e-05
C05711	0	1	0	0	5.81189229401201e-06	0.000106541657788195
C05714	1	0	0	0	5.82014585285507e-06	0.000109385254867644
C05715	1	0	0	0	5.82014585285507e-06	0.000109385254867644
C05726	0	2	0	0	5.82482423592868e-06	0.000111061750333185
C05729	2	1	838.858108109989	279.619369369996	5.83318264278173e-06	0.000114181319936058
C05744	1	3	22999.0909090909	5749.77272727273	5.83352292282832e-06	0.000114311842706904
C05745	1	1	79.8571428571428	39.9285714285714	5.76471876819489e-06	9.26440615156568e-05
C05746	1	1	105.545454545455	52.7727272727273	5.76491816698662e-06	9.26955876900259e-05
C05747	1	1	1456.2	728.1	5.76471876819489e-06	9.26440615156568e-05
C05748	1	1	854.125	427.0625	5.69745380789325e-06	7.78694907335306e-05
C05749	1	1	79.8571428571428	39.9285714285714	5.76471876819489e-06	9.26440615156568e-05
C05750	1	2	105.545454545455	35.1818181818182	5.76491816698662e-06	9.26955876900259e-05
C05751	1	1	854.125	427.0625	5.69745380789325e-06	7.78694907335306e-05
C05752	1	1	79.8571428571428	39.9285714285714	5.76471876819489e-06	9.26440615156568e-05
C05753	1	2	105.545454545455	35.1818181818182	5.76491816698662e-06	9.26955876900259e-05
C05754	1	1	854.125	427.0625	5.69745380789325e-06	7.78694907335306e-05
C05755	1	1	79.8571428571428	39.9285714285714	5.76471876819489e-06	9.26440615156568e-05
C05756	1	1	105.545454545455	52.7727272727273	5.76491816698662e-06	9.26955876900259e-05
C05757	1	1	1456.2	728.1	5.76471876819489e-06	9.26440615156568e-05
C05758	1	1	854.125	427.0625	5.69745380789325e-06	7.78694907335306e-05
C05759	1	1	105.545454545455	52.7727272727273	5.76491816698662e-06	9.26955876900259e-05
C05760	1	1	854.125	427.0625	5.69745380789325e-06	7.78694907335306e-05
C05761	1	1	79.8571428571428	39.9285714285714	5.76471876819489e-06	9.26440615156568e-05
C05762	1	2	105.545454545455	35.1818181818182	5.76491816698662e-06	9.26955876900259e-05
C05763	1	1	854.125	427.0625	5.69745380789325e-06	7.78694907335306e-05
C05764	1	1	79.8571428571428	39.9285714285714	5.76471876819489e-06	9.26440615156568e-05
C05773	0	1	0	0	7.02590098397743e-07	0
C05775	2	1	8	2.66666666666667	5.52397682139326e-06	5.44840361774e-05
C05778	2	1	6	2	6.92135882885072e-07	0
C05807	1	0	0	0	6.91559584428015e-07	0
C05810	1	0	0	0	6.91559584428015e-07	0
C05811	0	1	0	0	6.91559584428015e-07	0
C05823	0	1	0	0	5.85366995838041e-06	0.000122579063495955
C05840	1	1	2979.43675020464	1489.71837510232	5.83638284336899e-06	0.000115420129270545
C05841	1	0	0	0	5.7660483540815e-06	9.29886553840431e-05
C05844	0	1	0	0	5.81189229401201e-06	0.000106541657788195
C05892	1	0	0	0	5.68676178723549e-06	7.59186152444579e-05
C05893	0	1	0	0	5.65211247703829e-06	7.01754385964912e-05
C05897	1	1	1035	517.5	5.72000572000572e-06	8.23045267489712e-05
C05898	0	1	0	0	5.65211247703829e-06	7.01754385964912e-05
C05921	1	1	0	0	5.75668783208893e-06	9.06125407756433e-05
C05922	1	1	0	0	5.78954986249819e-06	9.95024875621891e-05
C05923	1	1	0	0	5.78954986249819e-06	9.95024875621891e-05
C05936	1	0	0	0	5.84696162639085e-06	0.000119703136222169
C05946	3	3	40036.4419130797	6672.74031884662	5.89105090457087e-06	0.000141362736782584
C05947	2	2	0.153846153846154	0.0384615384615385	5.86637569443222e-06	0.000128402670775552
C05951	0	1	0	0	5.81189229401201e-06	0.000106541657788195
C05979	0	1	0	0	6.91559584428015e-07	0
C05980	0	1	0	0	5.62641715382062e-06	6.64098817904104e-05
C05984	1	0	0	0	5.85366995838041e-06	0.000122579063495955
C05985	1	0	0	0	5.84696162639085e-06	0.000119703136222169
C06002	1	0	0	0	5.84696162639085e-06	0.000119703136222169
C06006	1	1	1849.24242424244	924.621212121221	5.84183807593221e-06	0.000117591721542803
C06007	2	1	1725.02337662338	575.007792207795	5.79062266565524e-06	9.98203234178479e-05
C06010	2	1	1849.24242424244	616.414141414147	5.84183807593221e-06	0.000117591721542803
C06032	3	3	3287.41843085679	547.903071809464	5.80939378975804e-06	0.000105708245243129
C06033	1	1	0	0	6.98533289651718e-07	0
C06035	1	1	0	0	6.98533289651718e-07	0
C06055	1	0	0	0	5.78854447049289e-06	9.92063492063492e-05
C06056	0	1	0	0	5.78854447049289e-06	9.92063492063492e-05
C06112	1	1	0	0	5.80851644681432e-06	0.000105418511490618
C06114	0	1	0	0	5.81189229401201e-06	0.000106541657788195
C06148	1	1	0	0	5.78954986249819e-06	9.95024875621891e-05
C06156	1	1	0	0	5.59349811778788e-06	6.20963735717834e-05
C06186	2	0	0	0	5.71810867837354e-06	8.1913499344692e-05
C06187	1	2	767.566666666667	255.855555555556	5.71830486570561e-06	8.1953778069169e-05
C06188	1	1	9.36666666666667	4.68333333333333	5.71823946843246e-06	8.19403474270731e-05
C06250	1	5	3792	632	5.82808320171579e-06	0.000112258643915581
C06311	0	3	0	0	6.91560540938655e-07	0
C06319	1	1	0	0	7.02622679676428e-07	0
C06320	1	1	0	0	7.02622679676428e-07	0
C06399	0	1	0	0	7.02590098397743e-07	0
C06406	1	0	0	0	7.02592072934678e-07	0
C06407	1	1	27	13.5	7.02610831589102e-07	0
C06408	1	0	0	0	7.02590098397743e-07	0
C06416	0	1	0	0	7.02607869629705e-07	0
C06481	1	1	1398	699	5.79565673484291e-06	0.000101337657073368
C06482	0	1	0	0	5.724917704308e-06	8.33333333333333e-05
C06506	1	1	0	0	5.58743497622546e-06	6.13572217449994e-05
C06507	2	1	14	4.66666666666667	5.65486120143181e-06	7.06015249929398e-05
C06508	1	1	1414	707	5.6554368542198e-06	7.06913615156228e-05
C06509	1	2	1414	471.333333333333	5.6554368542198e-06	7.06913615156228e-05
C06510	1	1	1420	710	5.58918381148801e-06	6.156877231868e-05
C06611	2	2	372.562578225746	93.1406445564365	5.8370641901949e-06	0.00011568718186025
C06612	2	2	372.562578225746	93.1406445564365	5.8370641901949e-06	0.00011568718186025
C06613	3	3	10592.4663208919	1765.41105348199	5.87037047908093e-06	0.000130344108446298
C06614	1	1	0	0	5.84696162639085e-06	0.000119703136222169
C06615	1	1	0	0	5.84696162639085e-06	0.000119703136222169
C06714	0	1	0	0	6.98533289651718e-07	0
C06715	1	0	0	0	5.83325069561515e-06	0.000114207400639561
C06723	1	0	0	0	6.98533289651718e-07	0
C06754	1	1	0	0	5.84696162639085e-06	0.000119703136222169
C06755	1	1	0	0	5.84696162639085e-06	0.000119703136222169
C06899	1	0	0	0	5.79975757013357e-06	0.000102606197414324
C07086	0	1	0	0	5.82014585285507e-06	0.000109385254867644
C07118	1	0	0	0	5.83325069561515e-06	0.000114207400639561
C07490	0	1	0	0	5.79975757013357e-06	0.000102606197414324
C07645	1	0	0	0	5.79975757013357e-06	0.000102606197414324
C07648	1	0	0	0	5.80346002286563e-06	0.000103777501037775
C09306	0	1	0	0	5.81047396036095e-06	0.000106067034365719
C09332	0	1	0	0	5.80029581508657e-06	0.000102774922918808
C09814	1	0	0	0	5.82014585285507e-06	0.000109385254867644
C11062	1	0	0	0	5.70206699928724e-06	7.8740157480315e-05
C11355	1	2	2834.15714285714	944.719047619048	5.73851865879342e-06	8.63110650785431e-05
C11434	2	2	19396.0904761905	4849.02261904762	5.78700354743317e-06	9.8755678451511e-05
C11435	2	2	16604.0904761905	4151.02261904762	5.71876268850472e-06	8.2047915982934e-05
C11436	2	2	13814.4238095238	3453.60595238095	5.65345454339874e-06	7.03828828828829e-05
C11437	2	2	22182.0904761905	5545.52261904762	5.85696129134283e-06	0.000124038700074423
C11453	2	1	11081.0928571429	3693.69761904762	5.59462468460303e-06	6.2235499128703e-05
C11538	0	1	0	0	6.92133008584526e-07	0
C11539	1	0	0	0	7.02592072934678e-07	0
C11540	1	1	27	13.5	7.02610831589102e-07	0
C11542	1	1	110	55	7.02633540774176e-07	0
C11543	1	1	98	49	7.02630578623308e-07	0
C11545	1	1	54	27	7.02608856946729e-07	0
C11811	1	1	10493.9095238095	5246.95476190476	5.54621941953268e-06	5.67279328341275e-05
C11924	0	1	0	0	5.84696162639085e-06	0.000119703136222169
C11929	1	0	0	0	6.98533289651718e-07	0
C11934	0	1	0	0	6.98533289651718e-07	0
C11948	1	0	0	0	5.83325069561515e-06	0.000114207400639561
C11949	0	1	0	0	5.83325069561515e-06	0.000114207400639561
C12147	1	1	6291	3145.5	5.79109214206707e-06	9.99600159936026e-05
C12214	1	0	0	0	5.83352292282832e-06	0.000114311842706904
C12215	0	1	0	0	5.83352292282832e-06	0.000114311842706904
C12739	0	1	0	0	5.71732406364525e-06	8.17527795945062e-05
C13629	1	1	0	0	6.98533289651718e-07	0
C13632	1	1	0	0	6.98533289651718e-07	0
C14086	1	0	0	0	6.98533289651718e-07	0
C14087	0	1	0	0	6.98533289651718e-07	0
C14089	2	0	0	0	5.8370641901949e-06	0.00011568718186025
C14090	0	2	0	0	5.8370641901949e-06	0.00011568718186025
C14095	1	0	0	0	6.98533289651718e-07	0
C14096	0	1	0	0	6.98533289651718e-07	0
C14099	0	2	0	0	5.8370641901949e-06	0.00011568718186025
C14107	1	0	0	0	6.98533289651718e-07	0
C14108	0	1	0	0	6.98533289651718e-07	0
C14145	1	0	0	0	5.76438646752633e-06	9.25583117363939e-05
C14463	1	1	0	0	5.77097315920384e-06	9.42862530643032e-05
C14818	1	0	0	0	6.90410815147337e-07	0
C14819	0	1	0	0	6.90410815147337e-07	0
C15532	1	0	0	0	5.7520520445669e-06	8.94774516821761e-05
C15556	1	1	5592	2796	5.8009014600869e-06	0.000102965403624382
C15667	1	0	0	0	5.65473329450417e-06	7.05815923207228e-05
C15809	1	0	0	0	5.79767281413241e-06	0.000101957585644372
C15810	1	1	0	0	5.72760649052367e-06	8.39066957543212e-05
C15811	1	0	0	0	5.81527206750368e-06	0.000107688994184794
C15812	1	1	4208	2104	5.81567790449494e-06	0.000107828337287039
C15813	2	2	1062.5	265.625	5.74795229199598e-06	8.84955752212389e-05
C15814	2	2	1062.5	265.625	5.74795229199598e-06	8.84955752212389e-05
C15815	2	1	32	10.6666666666667	5.7980761983174e-06	0.000102082482645978
C15972	2	1	838.744689378787	279.581563126262	5.86197396111167e-06	0.000126326427488631
C15973	2	0	0	0	5.85188869707698e-06	0.000121802679658953
C15980	1	1	0	0	5.76784426820476e-06	9.34579439252337e-05
C16074	1	0	0	0	5.82014585285507e-06	0.000109385254867644
C16186	0	2	0	0	6.90985199788006e-07	0
C16216	1	0	0	0	5.76385486613447e-06	9.24214417744917e-05
C16217	0	1	0	0	5.76385486613447e-06	9.24214417744917e-05
C16219	1	1	105.545454545455	52.7727272727273	5.76491816698662e-06	9.26955876900259e-05
C16220	1	1	1456.2	728.1	5.76471876819489e-06	9.26440615156568e-05
C16221	1	1	854.125	427.0625	5.69745380789325e-06	7.78694907335306e-05
C16237	0	1	0	0	6.90984722327789e-07	0
C16238	1	1	0	0	6.90984722327789e-07	0
C16242	1	1	90	45	7.02623667035076e-07	0
C16243	1	1	104	52	7.02630578623308e-07	0
C16244	1	1	80	40	7.02621692320556e-07	0
C16255	0	3	0	0	5.8601189604149e-06	0.000125470514429109
C16272	2	0	0	0	5.77190582558455e-06	9.4535829079221e-05
C16273	1	2	5310.80750914586	1770.26916971529	5.83454400121358e-06	0.000114705207616426
C16348	3	3	10592.4663208919	1765.41105348199	5.87037047908093e-06	0.000130344108446298
C16396	3	0	0	0	5.81439294830423e-06	0.000107388316151203
C16399	0	3	0	0	5.81439294830423e-06	0.000107388316151203
C16466	0	1	0	0	5.82760770875948e-06	0.000112082492714638
C16551	0	1	0	0	5.79975757013357e-06	0.000102606197414324
C16565	0	1	0	0	5.66511253746056e-06	7.22334585379948e-05
C16586	1	0	0	0	5.79975757013357e-06	0.000102606197414324
C16587	0	1	0	0	5.79975757013357e-06	0.000102606197414324
C16595	1	0	0	0	5.79975757013357e-06	0.000102606197414324
C16596	0	1	0	0	5.79975757013357e-06	0.000102606197414324
C16614	1	0	0	0	5.80346002286563e-06	0.000103777501037775
C16615	0	1	0	0	5.80346002286563e-06	0.000103777501037775
C16618	1	1	412.190706653805	206.095353326903	5.79223261606186e-06	0.000100300902708124
C16619	0	2	0	0	5.80359474658603e-06	0.000103820598006645
C16630	1	0	0	0	6.92712182936975e-07	0
C16631	0	1	0	0	6.92712182936975e-07	0
C16633	1	0	0	0	5.72458997624295e-06	8.32639467110741e-05
C16634	0	1	0	0	5.72458997624295e-06	8.32639467110741e-05
C16635	1	0	0	0	5.71732406364525e-06	8.17527795945062e-05
C16688	1	1	761	380.5	5.71771634409217e-06	8.18330605564648e-05
C16698	0	2	0	0	5.72747527162551e-06	8.38785438684784e-05
C17551	0	1	0	0	6.91559584428015e-07	0
C17556	1	1	8291.90952380952	4145.95476190476	5.72013659686193e-06	8.23316318129425e-05
C18096	0	1	0	0	5.78325516300105e-06	9.76753272123462e-05
C18239	0	2	0	0	5.78941579005263e-06	9.94629003381739e-05
C18902	1	0	0	0	5.74689523984667e-06	8.82456759618779e-05
C19673	1	0	0	0	5.76385486613447e-06	9.24214417744917e-05
C20258	1	2	1953.50738123042	651.169127076806	5.67250367294613e-06	7.34537975613339e-05
C20372	1	1	105.545454545455	52.7727272727273	5.76491816698662e-06	9.26955876900259e-05
C20373	1	1	1456.2	728.1	5.76471876819489e-06	9.26440615156568e-05
C20374	0	1	0	0	5.69641524588576e-06	7.76759359950287e-05
C20375	1	0	0	0	5.76385486613447e-06	9.24214417744917e-05
C20376	1	1	105.545454545455	52.7727272727273	5.76491816698662e-06	9.26955876900259e-05
C20377	1	1	1456.2	728.1	5.76471876819489e-06	9.26440615156568e-05
C20378	0	1	0	0	5.69641524588576e-06	7.76759359950287e-05
C20396	4	0	0	0	6.95601848631473e-07	0
C20422	1	4	30	6	6.95607655023122e-07	0
C20423	1	1	28	14	6.95606687284449e-07	0
C20440	1	1	18	9	6.95601848631473e-07	0
C20589	0	4	0	0	6.92136840990559e-07	0
K00001	15	15	10717.0332387933	357.234441293109	5.83590599522623e-06	0.000115233924867481
K00003	2	2	2217	554.25	5.70453910176327e-06	7.92141951837769e-05
K00008	1	1	494.523583708077	247.261791854038	5.74768799250502e-06	8.84329678103997e-05
K00009	1	1	3028	1514	5.80251713193183e-06	0.000103476821192053
K00012	1	1	14	7	5.67881744305566e-06	7.45267551050827e-05
K00013	2	2	2803	700.75	5.69537706243842e-06	7.74833410816674e-05
K00014	2	2	1451	362.75	5.56071466304849e-06	5.82818510315888e-05
K00016	4	4	10179.5077285707	1272.43846607133	5.89049568521191e-06	0.000141043723554302
K00019	1	1	757	378.5	5.7933735393457e-06	0.000100644122383253
K00027	2	1	5632.20170859514	1877.40056953171	5.88162638732862e-06	0.000136128505309012
K00030	2	2	5780	1445	5.86293627574562e-06	0.000126774847870183
K00042	1	1	698	349	5.81162208183926e-06	0.000106450926123057
K00043	1	1	757	378.5	5.74122023894959e-06	8.69262865090403e-05
K00052	4	3	8403.85280577323	1200.55040082475	5.84470615739794e-06	0.000118764845605701
